trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
2019-10-04 11:42:32,4147608975828480,fraud_Predovic Inc,shopping_net,8.12,M,Comfrey,MN,44.1111,-94.9134,914,Health and safety adviser,1349350952,43.167702,-95.441864,0
2019-10-04 12:37:23,577588686219,fraud_Shields-Wunsch,health_fitness,64.71,M,Spring Church,PA,40.6153,-79.4545,972,Public relations account executive,1349354243,41.21436,-79.806682,0
2019-10-04 14:45:13,2280870154157385,fraud_Cruickshank-Mills,entertainment,60.8,F,Oakford,IL,40.0994,-89.9601,530,Transport planner,1349361913,39.5937,-90.754344,0
2019-10-04 16:09:59,573860193545,fraud_Daugherty-Thompson,food_dining,88.65,M,Wilmette,IL,42.0765,-87.7246,27020,Trade mark attorney,1349366999,42.017088,-86.754498,0
2019-10-04 21:03:55,376656886990758,"fraud_Berge, Kautzer and Harris",personal_care,16.58,M,Zavalla,TX,31.1569,-94.3871,2836,"Designer, jewellery",1349384635,30.669171,-95.17938,0
2019-10-04 22:01:51,6523180720198790,fraud_Pouros-Conroy,shopping_pos,1083.3,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349388111,40.624795,-72.995674,1
2019-10-04 22:26:10,343464013864032,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,983.04,F,Bailey,NC,35.8072,-78.0892,6629,Call centre manager,1349389570,36.531221,-78.001182,1
2019-10-04 22:50:15,343464013864032,fraud_Nader-Maggio,personal_care,20.94,F,Bailey,NC,35.8072,-78.0892,6629,Call centre manager,1349391015,35.434996000000005,-77.17666700000001,1
2019-10-04 22:57:58,6523180720198790,fraud_Jast Ltd,shopping_net,983.88,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349391478,40.514003,-73.089035,1
2019-10-04 23:04:52,343464013864032,fraud_Auer-Mosciski,grocery_pos,259.1,F,Bailey,NC,35.8072,-78.0892,6629,Call centre manager,1349391892,34.925189,-77.368048,1
2019-10-05 02:33:51,4260128500325,fraud_Koepp-Parker,grocery_pos,310.69,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349404431,37.591275,-83.441025,1
2019-10-05 02:36:06,6523180720198790,fraud_Rutherford-Mertz,grocery_pos,330.82,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349404566,41.433499,-73.85804,1
2019-10-05 03:14:30,6523180720198790,fraud_Murray-Smitham,grocery_pos,294.03,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349406870,39.925956,-73.014095,1
2019-10-05 03:50:30,6523180720198790,fraud_Marks Inc,gas_transport,7.65,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349409030,39.903672,-73.489265,1
2019-10-05 04:36:10,4610064888664703,fraud_Sporer Inc,gas_transport,54.96,F,Stittville,NY,43.2229,-75.2899,847,Systems analyst,1349411770,43.129837,-75.4821,0
2019-10-05 04:56:14,630469040731,fraud_Wisozk and Sons,misc_pos,5.9,F,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1349412974,46.660088,-122.780409,0
2019-10-05 06:17:48,4260128500325,fraud_Wolf Inc,grocery_pos,268.92,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349417868,37.539917,-83.286001,1
2019-10-05 07:57:36,4260128500325,fraud_Schmitt Inc,gas_transport,9.04,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349423856,36.532561,-83.000411,1
2019-10-05 08:54:03,6011348830550197,"fraud_Lind, Huel and McClure",gas_transport,70.47,M,Birmingham,AL,33.4629,-86.7904,493806,Musician,1349427243,34.053174,-86.562587,0
2019-10-05 10:55:50,377550167323848,fraud_Kutch LLC,gas_transport,54.38,M,Auburn,ME,44.0948,-70.23899999999999,23045,Tourist information centre manager,1349434550,43.517994,-70.43217,0
2019-10-05 11:46:54,4260128500325,fraud_Kutch LLC,gas_transport,10.31,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349437614,37.199125,-82.440928,1
2019-10-05 12:46:07,4260128500325,fraud_Stamm-Witting,shopping_net,820.05,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349441167,37.854486,-82.371553,1
2019-10-05 12:52:54,4260128500325,fraud_Welch Inc,misc_net,804.06,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349441574,37.833153,-82.819211,1
2019-10-05 13:30:39,4018105808392773675,fraud_Runte-Mohr,food_dining,7.53,F,Allenhurst,NJ,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1349443839,40.469613,-73.336741,0
2019-10-05 13:58:37,4319584480204988982,fraud_Bartoletti and Sons,personal_care,204.78,F,Cromona,KY,37.1788,-82.695,502,Chief Financial Officer,1349445517,37.362184,-83.42523,0
2019-10-05 16:11:14,4518350514020532,"fraud_Douglas, Schneider and Turner",shopping_pos,2.45,M,Wauchula,FL,27.5517,-81.8074,14742,Teaching laboratory technician,1349453474,26.740294,-82.76422600000001,0
2019-10-05 17:08:54,3520550088202337,fraud_Bechtelar-Rippin,food_dining,7.59,M,Hovland,MN,47.8342,-90.0476,272,Freight forwarder,1349456934,48.077562,-89.62535799999999,0
2019-10-05 18:12:43,4260128500325,fraud_Donnelly PLC,misc_net,719.88,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349460763,37.408411,-83.51260699999999,1
2019-10-05 18:55:57,36913587729122,"fraud_Hauck, Dietrich and Funk",kids_pets,85.24,F,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1349463357,43.98336,-116.852008,0
2019-10-05 19:01:29,30175986190993,fraud_Conroy-Emard,food_dining,3.48,F,Winger,MN,47.5375,-95.9941,516,Applications developer,1349463689,46.679424,-96.428696,0
2019-10-05 19:16:08,4841313716651064,fraud_Bogisich-Weimann,kids_pets,43.58,M,West Hartford,VT,43.7185,-72.4439,140,"Development worker, community",1349464568,44.206988,-71.720326,0
2019-10-05 19:43:29,4810789809665942990,fraud_Kemmer-Buckridge,misc_pos,8.44,F,Bowersville,OH,39.5756,-83.7153,338,Quantity surveyor,1349466209,39.047407,-83.59589100000001,0
2019-10-05 22:17:22,3589289942931264,fraud_Gislason Group,misc_pos,4.35,F,Spencer,SD,43.7557,-97.5936,343,"Development worker, international aid",1349475442,44.231755,-98.234528,0
2019-10-05 22:23:58,4260128500325,fraud_Flatley-Durgan,misc_net,800.94,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349475838,37.311262,-82.066926,1
2019-10-05 22:24:58,3540862542587229,fraud_Strosin-Cruickshank,grocery_pos,328.72,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349475898,44.203374,-110.246206,1
2019-10-05 22:26:27,3540862542587229,"fraud_Bernhard, Grant and Langworth",shopping_pos,816.01,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349475987,44.418762,-111.024294,1
2019-10-05 22:41:55,3540862542587229,fraud_Bogisich-Homenick,misc_net,857.18,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349476915,45.785814,-110.995793,1
2019-10-05 23:01:20,3540862542587229,fraud_Kuhic LLC,shopping_net,1245.75,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349478080,44.925059000000005,-110.660174,1
2019-10-05 23:13:30,3540862542587229,fraud_Schmidt and Sons,shopping_net,1145.91,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349478810,44.464859,-110.722889,1
2019-10-05 23:20:45,4260128500325,"fraud_Streich, Dietrich and Barton",shopping_net,1117.76,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349479245,37.60768,-82.20102,1
2019-10-05 23:38:48,6523180720198790,fraud_Zemlak Group,misc_net,790.69,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349480328,41.387953,-72.758484,1
2019-10-05 23:41:56,6523180720198790,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1010.77,M,Oakdale,NY,40.7382,-73.1297,9506,"Biochemist, clinical",1349480516,39.846069,-72.931127,1
2019-10-06 00:11:45,4260128500325,"fraud_Casper, Hand and Zulauf",grocery_pos,272.23,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349482305,37.886262,-83.19331700000001,1
2019-10-06 00:35:18,4260128500325,fraud_Koelpin and Sons,misc_net,839.8,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349483718,37.607048,-82.527339,1
2019-10-06 00:59:16,4260128500325,"fraud_Osinski, Ledner and Leuschke",grocery_pos,299.49,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349485156,37.424833,-81.856802,1
2019-10-06 01:13:45,4260128500325,"fraud_Lind, Huel and McClure",gas_transport,11.19,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349486025,37.190954,-83.41148100000001,1
2019-10-06 01:39:15,639030014711,"fraud_Stroman, Hudson and Erdman",gas_transport,7.44,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349487555,36.514962,-89.527343,1
2019-10-06 01:45:15,639030014711,fraud_Kutch LLC,gas_transport,12.16,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349487915,38.083314,-88.260278,1
2019-10-06 02:11:06,4433091568498503,fraud_Bednar Group,misc_net,119.21,F,Gaithersburg,MD,39.2335,-77.1458,135332,Clinical biochemist,1349489466,39.166539,-76.301004,0
2019-10-06 02:55:31,503874407318,"fraud_Reilly, Heaney and Cole",gas_transport,76.06,M,San Antonio,TX,29.5894,-98.5201,1595797,Exhibition designer,1349492131,30.460079,-98.795321,0
2019-10-06 03:53:40,639030014711,fraud_Schmitt Inc,gas_transport,13.4,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349495620,36.454827,-88.866651,1
2019-10-06 05:02:40,3576431665303017,fraud_Strosin-Cruickshank,grocery_pos,323.89,F,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1349499760,33.267296,-111.112268,1
2019-10-06 06:41:25,4181833256558613886,fraud_Lockman Ltd,grocery_pos,106.99,F,Red River,NM,36.6659,-105.4694,606,"Surveyor, land/geomatics",1349505685,37.165420000000005,-106.025819,0
2019-10-06 10:22:09,4328928491302401,"fraud_Christiansen, Goyette and Schamberger",gas_transport,76.85,F,Greendale,WI,42.9373,-87.9943,13973,Logistics and distribution manager,1349518929,42.537141,-88.58142600000001,0
2019-10-06 11:09:14,6011438889172900,"fraud_Jones, Sawayn and Romaguera",misc_net,311.82,F,De Witt,AR,34.2853,-91.3336,5161,Electrical engineer,1349521754,33.675035,-91.427144,0
2019-10-06 12:12:12,4740713119940984,fraud_Gaylord-Powlowski,home,16.87,F,Pomona,NY,41.1901,-74.0436,9993,Pensions consultant,1349525532,41.087702,-73.5764,0
2019-10-06 12:30:40,374930071163758,"fraud_Kutch, Steuber and Gerhold",food_dining,138.01,M,Romulus,MI,42.2203,-83.3583,31515,Police officer,1349526640,41.98033,-82.398938,0
2019-10-06 13:31:36,213148039875802,fraud_White and Sons,home,64.17,F,Brandon,FL,27.9551,-82.2966,79613,Environmental consultant,1349530296,27.165834000000004,-81.391734,0
2019-10-06 14:48:36,3540862542587229,"fraud_Quitzon, Green and Bashirian",shopping_pos,705.84,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349534916,45.091591,-110.539327,1
2019-10-06 15:21:06,376656886990758,fraud_Schulist Ltd,food_dining,82.83,M,Zavalla,TX,31.1569,-94.3871,2836,"Designer, jewellery",1349536866,31.54038,-94.658662,0
2019-10-06 17:10:42,30561214688470,fraud_Herzog Ltd,misc_pos,6.47,F,Allentown,PA,40.5891,-75.4645,166081,"Scientist, research (maths)",1349543442,39.781746000000005,-74.54113000000001,0
2019-10-06 18:01:13,4260128500325,"fraud_Labadie, Treutel and Bode",shopping_net,935.64,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349546473,37.123709000000005,-83.040093,1
2019-10-06 18:45:49,4003771737807706,fraud_Bins-Howell,personal_care,78.02,F,Gregory,AR,35.1791,-91.2594,37,"Lecturer, further education",1349549149,34.810733,-92.02014,0
2019-10-06 19:07:51,4260128500325,fraud_Lesch Ltd,shopping_pos,1256.8,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349550471,36.534104,-81.883625,1
2019-10-06 19:19:15,4260128500325,fraud_Johns Inc,entertainment,457.21,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349551155,36.993575,-82.17713,1
2019-10-06 19:22:27,3533742182628021,fraud_Thiel Ltd,travel,6.32,M,Johns Island,SC,32.8357,-79.8217,20478,Materials engineer,1349551347,32.848686,-80.217171,0
2019-10-06 19:53:57,3586008444788268,"fraud_Metz, Russel and Metz",kids_pets,13.93,F,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1349553237,47.834322,-121.34149,0
2019-10-06 20:54:34,3540862542587229,fraud_Kuphal-Predovic,misc_net,780.05,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349556874,45.234907,-111.078221,1
2019-10-06 21:09:38,4713464490314802,"fraud_Nicolas, Hills and McGlynn",entertainment,77.52,M,Mc Intosh,SD,45.7084,-101.1546,295,"Designer, industrial/product",1349557778,46.459294,-100.80742,0
2019-10-06 21:54:31,2227671554547514,fraud_Gottlieb-Hansen,personal_care,94.11,F,Clearwater,FL,27.9004,-82.7152,172247,"Geneticist, molecular",1349560471,28.893337,-82.845155,0
2019-10-06 22:01:10,639030014711,"fraud_Stehr, Jewess and Schimmel",misc_net,859.74,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349560870,37.977356,-90.005399,1
2019-10-06 22:04:45,4260128500325,fraud_Bode-Schuster,kids_pets,19.74,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349561085,38.058984,-82.201076,1
2019-10-06 22:05:05,639030014711,fraud_Bogisich Inc,grocery_pos,282.04,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349561105,36.858561,-89.176591,1
2019-10-06 22:16:22,3540862542587229,fraud_Kutch and Sons,grocery_pos,360.54,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349561782,45.296259,-110.804299,1
2019-10-06 22:34:58,639030014711,fraud_Turner and Sons,shopping_pos,827.33,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349562898,38.071393,-88.14730899999999,1
2019-10-06 22:54:40,4260128500325,fraud_Flatley Group,misc_pos,6.54,F,Deane,KY,37.2409,-82.7696,230,"Conservation officer, historic buildings",1349564080,37.059199,-82.20549100000001,1
2019-10-06 23:04:01,30238755902988,fraud_Kerluke-Abshire,shopping_net,340.22,F,Thrall,TX,30.592,-97.2893,1766,Press sub,1349564641,31.51278,-97.694228,0
2019-10-06 23:07:04,30364087349027,fraud_Gottlieb-Hansen,personal_care,6.12,M,Mounds,OK,35.8896,-96.0887,7163,Fitness centre manager,1349564824,35.914566,-95.245055,0
2019-10-06 23:16:54,639030014711,fraud_Stracke-Lemke,grocery_pos,343.55,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349565414,37.615013,-89.419529,1
2019-10-06 23:17:26,3540862542587229,fraud_Goyette Inc,shopping_net,1087.81,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349565446,45.10557,-110.798043,1
2019-10-06 23:17:32,3540862542587229,fraud_Langworth LLC,personal_care,49.51,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349565452,45.08317,-109.769964,1
2019-10-06 23:19:12,3540862542587229,fraud_Goodwin-Nitzsche,grocery_pos,352.69,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349565552,45.642342,-111.116544,1
2019-10-06 23:27:15,3540862542587229,fraud_Wilkinson LLC,personal_care,50.87,F,Yellowstone National Park,WY,44.7957,-110.6137,369,Materials engineer,1349566035,44.220609,-111.080149,1
2019-10-06 23:36:23,6547670341037171,fraud_O'Connell-Ullrich,home,82.14,M,Chester Heights,PA,39.8839,-75.4669,348,Management consultant,1349566583,39.342417,-74.923392,0
2019-10-06 23:58:52,639030014711,fraud_Heathcote LLC,shopping_net,1062.26,M,Olmsted,IL,37.1935,-89.0933,639,Mechanical engineer,1349567932,37.282843,-89.916089,1
2019-10-07 01:22:17,341546199006537,fraud_Goyette Inc,shopping_net,5.45,M,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1349572937,65.073049,-165.227776,0
2019-10-07 03:21:20,6524376634971418,fraud_Reynolds-Schinner,misc_pos,249.07,F,Phil Campbell,AL,34.347,-87.7154,5778,"Engineer, aeronautical",1349580080,33.376321999999995,-88.713863,0
2019-10-07 03:36:28,4958589671582726883,fraud_Thiel-Thiel,entertainment,4.77,M,Burke,VA,38.7894,-77.2818,43102,Health visitor,1349580988,38.769622,-76.345907,0
2019-10-07 04:40:30,4226219726886852999,"fraud_Moen, Reinger and Murphy",grocery_pos,331.98,F,Bethel,OH,38.9424,-84.09200000000001,12349,Field trials officer,1349584830,39.447571,-84.570247,1
2019-10-07 04:54:43,30135235368675,fraud_McCullough Group,grocery_net,38.39,F,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1349585683,40.0229,-94.46931,0
2019-10-07 05:14:47,2719496466799416,fraud_Jast-McDermott,shopping_pos,1.49,F,Belle Fourche,SD,44.6723,-103.8396,8007,Hospital pharmacist,1349586887,43.943027,-102.938972,0
2019-10-07 06:12:09,2703186189652095,fraud_Stracke-Lemke,grocery_pos,174.89,F,Moravian Falls,NC,36.0788,-81.1781,3495,"Psychologist, counselling",1349590329,36.09586,-81.238375,0
2019-10-07 08:36:16,4255397449664185994,"fraud_Reinger, Weissnat and Strosin",food_dining,117.09,M,Dallas,TX,32.69,-96.9177,1263321,"Designer, interior/spatial",1349598976,33.083128,-96.303008,0
2019-10-07 09:48:04,5456776410929288,"fraud_Langworth, Boehm and Gulgowski",shopping_net,13.82,F,North Washington,PA,41.0472,-79.8089,139,Patent attorney,1349603284,41.709657,-79.798663,0
2019-10-07 11:21:25,4512828414983801773,fraud_Dach-Borer,grocery_net,20.93,F,Uledi,PA,39.8936,-79.7856,328,Tree surgeon,1349608885,40.423162,-80.353054,0
2019-10-07 11:23:11,4634955908138648,fraud_Welch Inc,misc_net,59.07,F,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",1349608991,41.610254,-97.058531,0
2019-10-07 14:47:58,4783226709001,"fraud_Runolfsdottir, Mueller and Hand",entertainment,79.92,F,Mc Cracken,KS,38.5957,-99.554,320,Film/video editor,1349621278,39.254078,-98.684268,0
2019-10-07 16:17:43,676173792455,fraud_White and Sons,home,14.11,F,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",1349626663,34.292421999999995,-118.954686,0
2019-10-07 16:20:59,4226219726886852999,fraud_Erdman-Ebert,personal_care,19.17,F,Bethel,OH,38.9424,-84.09200000000001,12349,Field trials officer,1349626859,38.338097,-83.556353,1
2019-10-07 16:22:21,4302475216404898,fraud_Kulas Group,health_fitness,146.18,M,Belmond,IA,42.8511,-93.62,3032,Community pharmacist,1349626941,42.938099,-93.187095,0
2019-10-07 19:25:58,502049568400,fraud_Homenick LLC,personal_care,25.38,M,Marion,CT,41.7918,-72.7188,370,Health service manager,1349637958,41.976794,-73.192441,0
2019-10-07 23:04:26,3576431665303017,fraud_Fahey Inc,kids_pets,20.85,F,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,1349651066,32.646702000000005,-112.307838,1
2019-10-07 23:48:46,4226219726886852999,fraud_Brown Inc,kids_pets,18.11,F,Bethel,OH,38.9424,-84.09200000000001,12349,Field trials officer,1349653726,38.309824,-83.452609,1
2019-10-08 00:22:01,4935858973307492,fraud_Beier-Hyatt,shopping_pos,162.49,M,Irwinton,GA,32.8088,-83.17399999999999,1841,Film/video editor,1349655721,33.465743,-82.842788,0
2019-10-08 00:57:05,6011231546538393,fraud_Rau and Sons,grocery_pos,310.3,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349657825,41.278608,-74.338048,1
2019-10-08 01:54:30,349612764943496,"fraud_Bins, Balistreri and Beatty",shopping_pos,110.48,M,Big Creek,KY,37.1046,-83.5706,467,"Psychologist, forensic",1349661270,36.128091,-83.909449,0
2019-10-08 02:51:36,30175986190993,"fraud_Tillman, Fritsch and Schmitt",misc_net,6.95,F,Winger,MN,47.5375,-95.9941,516,Applications developer,1349664696,48.154852000000005,-96.431449,0
2019-10-08 04:59:49,60490596305,fraud_Rempel Inc,shopping_net,29.93,F,Haynes,AR,34.8838,-90.7666,222,"Programmer, applications",1349672389,35.288155,-90.279661,0
2019-10-08 05:34:14,343668971234893,fraud_Pouros-Conroy,shopping_pos,4.01,F,Hopkins,SC,33.9349,-80.8449,13717,Chiropodist,1349674454,33.254213,-81.374125,0
2019-10-08 10:10:31,4279161831637,fraud_Berge LLC,gas_transport,25.84,F,Vanderbilt,PA,40.0246,-79.6955,2303,Physiotherapist,1349691031,40.089518,-78.791071,0
2019-10-08 10:43:34,4292902571056973207,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,10.49,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349693014,45.015559,-113.550789,1
2019-10-08 11:32:25,3527536963490470,"fraud_Lehner, Mosciski and King",misc_net,5.24,F,Brunson,SC,32.9413,-81.1807,1725,Social researcher,1349695945,33.013136,-80.330872,0
2019-10-08 13:26:18,346273234529002,"fraud_Reinger, Weissnat and Strosin",food_dining,61.76,F,Ronceverte,WV,37.7418,-80.4626,4575,Statistician,1349702778,37.156562,-80.28513199999999,0
2019-10-08 14:00:05,345389171551808,fraud_Tromp Group,travel,4.27,M,Coffeeville,MS,33.9215,-89.6782,3451,Financial trader,1349704805,34.794829,-89.104637,0
2019-10-08 14:00:09,6011231546538393,fraud_Cormier LLC,shopping_net,884.9,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349704809,41.612165000000005,-73.644348,1
2019-10-08 22:29:59,4292902571056973207,fraud_Durgan-Auer,misc_net,663.66,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349735399,45.226856,-114.282772,1
2019-10-08 23:08:13,3512365128314616,fraud_Hermann and Sons,shopping_pos,9.86,M,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1349737693,37.808765,-90.683764,0
2019-10-08 23:14:18,4292902571056973207,fraud_Flatley-Durgan,misc_net,888.98,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349738058,46.001126,-114.036499,1
2019-10-08 23:17:40,6011231546538393,fraud_Williamson LLC,misc_pos,9.94,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349738260,40.766798,-74.045772,1
2019-10-08 23:39:52,6011231546538393,fraud_Pagac LLC,shopping_pos,750.82,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349739592,41.061083,-74.361036,1
2019-10-09 00:19:33,6011231546538393,fraud_Lockman Ltd,grocery_pos,290.42,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349741973,41.535327,-74.247387,1
2019-10-09 00:38:49,4292902571056973207,fraud_Berge LLC,gas_transport,9.66,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349743129,45.607213,-113.191425,1
2019-10-09 00:53:56,6011231546538393,fraud_McDermott-Weimann,grocery_pos,329.4,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349744036,40.256545,-74.49050799999999,1
2019-10-09 01:01:49,568279015842,fraud_Pacocha-O'Reilly,grocery_pos,276.35,M,Christine,ND,46.5522,-96.7909,291,Television floor manager,1349744509,45.619862,-96.974398,1
2019-10-09 01:27:01,4292902571056973207,fraud_Rutherford-Mertz,grocery_pos,287.62,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349746021,45.182393,-114.072718,1
2019-10-09 01:41:46,630471368021,fraud_Kilback LLC,grocery_pos,102.48,M,Hazel,KY,36.5422,-88.3319,1480,"Designer, interior/spatial",1349746906,36.19682,-87.669731,0
2019-10-09 03:57:34,36153880429415,fraud_Shields Inc,grocery_net,10.16,M,Lakeland,FL,28.1762,-81.9591,237282,Plant breeder/geneticist,1349755054,29.044789,-81.410686,1
2019-10-09 04:49:17,371284100299909,fraud_Bradtke PLC,grocery_pos,126.6,F,Hedley,TX,34.8698,-100.6806,513,Early years teacher,1349758157,34.140927000000005,-99.908182,0
2019-10-09 11:55:21,4681601008538160,fraud_Spinka Inc,grocery_net,69.34,F,Moundsville,WV,39.9148,-80.73100000000001,16183,Physiotherapist,1349783721,40.752985,-81.081051,0
2019-10-09 14:28:14,60423098130,fraud_Morissette-Schaefer,personal_care,14.09,M,Amorita,OK,36.9412,-98.2458,83,Barrister's clerk,1349792894,37.439312,-97.310951,0
2019-10-09 16:16:00,6011504998544485,"fraud_Reichert, Rowe and Mraz",shopping_net,10.42,F,Jones,AL,32.5104,-86.8138,1089,Materials engineer,1349799360,32.951738,-87.72949399999999,0
2019-10-09 17:23:33,36153880429415,fraud_Kerluke PLC,misc_net,769.26,M,Lakeland,FL,28.1762,-81.9591,237282,Plant breeder/geneticist,1349803413,28.39,-82.003288,1
2019-10-09 20:32:32,4653879239169997,fraud_Schmeler Inc,misc_pos,44.26,F,Smiths Grove,KY,37.0581,-86.1938,6841,"Therapist, sports",1349814752,37.768797,-87.108657,0
2019-10-09 20:36:27,342319985983023,"fraud_Conroy, Balistreri and Gorczany",health_fitness,77.25,M,Margaretville,NY,42.1852,-74.6178,1988,Environmental health practitioner,1349814987,42.027094,-74.642344,0
2019-10-09 22:21:43,6011231546538393,fraud_Stamm-Witting,shopping_net,1030.92,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349821303,40.601648,-74.677367,1
2019-10-09 22:22:29,6011231546538393,fraud_Graham and Sons,health_fitness,18.79,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349821349,41.136703,-74.001482,1
2019-10-09 22:39:13,6011231546538393,fraud_Mante Group,misc_net,779.13,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349822353,41.851159,-74.398759,1
2019-10-09 22:40:56,4292902571056973207,fraud_Schmeler-Howe,personal_care,18.31,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349822456,46.187292,-114.557251,1
2019-10-09 22:51:15,4623560839669,"fraud_Bahringer, Bergnaum and Quitzon",home,99.84,M,Lohrville,IA,42.2619,-94.5566,695,Administrator,1349823075,41.309511,-93.595996,0
2019-10-09 22:58:40,568279015842,fraud_Reynolds-Schinner,misc_pos,7.1,M,Christine,ND,46.5522,-96.7909,291,Television floor manager,1349823520,46.96401,-96.318726,1
2019-10-09 23:00:00,36153880429415,fraud_Pfeffer and Sons,shopping_pos,880.92,M,Lakeland,FL,28.1762,-81.9591,237282,Plant breeder/geneticist,1349823600,27.999009,-81.33939000000001,1
2019-10-09 23:07:53,4292902571056973207,"fraud_Rohan, White and Aufderhar",misc_net,881.98,M,Sula,MT,45.8433,-113.8748,218,"Therapist, horticultural",1349824073,44.898456,-112.991853,1
2019-10-09 23:11:19,6011231546538393,"fraud_Swaniawski, Lowe and Robel",shopping_pos,866.34,M,Boonton,NJ,40.9115,-74.414,15269,"Psychologist, sport and exercise",1349824279,40.587278000000005,-73.821462,1
